Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name with Unit,Year,Month
1,1,Mead.Pool Elevation,03-31-2047 23:59:00,1140.86,Pool Elevation (ft),2047,March
1,1,Mead.Pool Elevation,04-30-2047 23:59:00,1137.87,Pool Elevation (ft),2047,April
1,1,Mead.Pool Elevation,05-31-2047 23:59:00,1135.95,Pool Elevation (ft),2047,May
1,1,Mead.Pool Elevation,06-30-2047 23:59:00,1133.33,Pool Elevation (ft),2047,June
1,1,Mead.Pool Elevation,07-31-2047 23:59:00,1131.85,Pool Elevation (ft),2047,July
1,1,Mead.Pool Elevation,08-31-2047 23:59:00,1131.64,Pool Elevation (ft),2047,August
1,1,Mead.Pool Elevation,09-30-2047 23:59:00,1131.05,Pool Elevation (ft),2047,September
1,1,Mead.Pool Elevation,10-31-2047 23:59:00,1131.87,Pool Elevation (ft),2047,October
1,1,Mead.Pool Elevation,11-30-2047 23:59:00,1133.08,Pool Elevation (ft),2047,November
1,1,Mead.Pool Elevation,12-31-2047 23:59:00,1134.01,Pool Elevation (ft),2047,December
1,1,Mead.Pool Elevation,01-31-2048 23:59:00,1133.79,Pool Elevation (ft),2048,January
1,1,Mead.Pool Elevation,02-29-2048 23:59:00,1132.41,Pool Elevation (ft),2048,February
1,1,Mead.Pool Elevation,03-31-2048 23:59:00,1129.56,Pool Elevation (ft),2048,March
1,1,Mead.Pool Elevation,04-30-2048 23:59:00,1125.58,Pool Elevation (ft),2048,April
1,1,Mead.Pool Elevation,05-31-2048 23:59:00,1122.86,Pool Elevation (ft),2048,May
1,1,Mead.Pool Elevation,06-30-2048 23:59:00,1119.94,Pool Elevation (ft),2048,June
1,1,Mead.Pool Elevation,07-31-2048 23:59:00,1119.03,Pool Elevation (ft),2048,July
1,1,Mead.Pool Elevation,08-31-2048 23:59:00,1119.29,Pool Elevation (ft),2048,August
1,1,Mead.Pool Elevation,09-30-2048 23:59:00,1118.63,Pool Elevation (ft),2048,September
1,1,Mead.Pool Elevation,10-31-2048 23:59:00,1120.40,Pool Elevation (ft),2048,October
1,1,Mead.Pool Elevation,11-30-2048 23:59:00,1120.48,Pool Elevation (ft),2048,November
1,1,Mead.Pool Elevation,12-31-2048 23:59:00,1120.37,Pool Elevation (ft),2048,December
1,1,Mead.Pool Elevation,01-31-2049 23:59:00,1120.11,Pool Elevation (ft),2049,January
1,1,Mead.Pool Elevation,02-28-2049 23:59:00,1118.75,Pool Elevation (ft),2049,February
1,1,Mead.Pool Elevation,03-31-2049 23:59:00,1115.39,Pool Elevation (ft),2049,March
1,1,Mead.Pool Elevation,04-30-2049 23:59:00,1111.46,Pool Elevation (ft),2049,April
1,1,Mead.Pool Elevation,05-31-2049 23:59:00,1108.32,Pool Elevation (ft),2049,May
1,1,Mead.Pool Elevation,06-30-2049 23:59:00,1104.97,Pool Elevation (ft),2049,June
1,1,Mead.Pool Elevation,07-31-2049 23:59:00,1104.30,Pool Elevation (ft),2049,July
1,1,Mead.Pool Elevation,08-31-2049 23:59:00,1105.26,Pool Elevation (ft),2049,August
1,1,Mead.Pool Elevation,09-30-2049 23:59:00,1105.46,Pool Elevation (ft),2049,September
1,1,Mead.Pool Elevation,10-31-2049 23:59:00,1106.93,Pool Elevation (ft),2049,October
1,1,Mead.Pool Elevation,11-30-2049 23:59:00,1107.28,Pool Elevation (ft),2049,November
1,1,Mead.Pool Elevation,12-31-2049 23:59:00,1107.61,Pool Elevation (ft),2049,December
1,1,Mead.Pool Elevation,01-31-2050 23:59:00,1107.19,Pool Elevation (ft),2050,January
1,1,Mead.Pool Elevation,02-28-2050 23:59:00,1105.25,Pool Elevation (ft),2050,February
1,1,Mead.Pool Elevation,03-31-2050 23:59:00,1102.06,Pool Elevation (ft),2050,March
1,1,Mead.Pool Elevation,04-30-2050 23:59:00,1097.15,Pool Elevation (ft),2050,April
1,1,Mead.Pool Elevation,05-31-2050 23:59:00,1093.98,Pool Elevation (ft),2050,May
1,1,Mead.Pool Elevation,06-30-2050 23:59:00,1090.70,Pool Elevation (ft),2050,June
1,1,Mead.Pool Elevation,07-31-2050 23:59:00,1089.44,Pool Elevation (ft),2050,July
1,1,Mead.Pool Elevation,08-31-2050 23:59:00,1089.52,Pool Elevation (ft),2050,August
1,1,Mead.Pool Elevation,09-30-2050 23:59:00,1090.20,Pool Elevation (ft),2050,September
1,1,Mead.Pool Elevation,10-31-2050 23:59:00,1092.19,Pool Elevation (ft),2050,October
1,1,Mead.Pool Elevation,11-30-2050 23:59:00,1092.76,Pool Elevation (ft),2050,November
1,1,Mead.Pool Elevation,12-31-2050 23:59:00,1092.81,Pool Elevation (ft),2050,December
1,1,Mead.Pool Elevation,01-31-2051 23:59:00,1092.93,Pool Elevation (ft),2051,January
1,1,Mead.Pool Elevation,02-28-2051 23:59:00,1091.45,Pool Elevation (ft),2051,February
1,1,Mead.Pool Elevation,03-31-2051 23:59:00,1088.88,Pool Elevation (ft),2051,March
1,1,Mead.Pool Elevation,04-30-2051 23:59:00,1085.47,Pool Elevation (ft),2051,April
1,1,Mead.Pool Elevation,05-31-2051 23:59:00,1083.69,Pool Elevation (ft),2051,May
1,1,Mead.Pool Elevation,06-30-2051 23:59:00,1081.78,Pool Elevation (ft),2051,June
1,1,Mead.Pool Elevation,07-31-2051 23:59:00,1081.98,Pool Elevation (ft),2051,July
1,1,Mead.Pool Elevation,08-31-2051 23:59:00,1083.34,Pool Elevation (ft),2051,August
1,1,Mead.Pool Elevation,09-30-2051 23:59:00,1084.77,Pool Elevation (ft),2051,September
1,1,Mead.Pool Elevation,10-31-2051 23:59:00,1087.51,Pool Elevation (ft),2051,October
1,1,Mead.Pool Elevation,11-30-2051 23:59:00,1088.70,Pool Elevation (ft),2051,November
1,1,Mead.Pool Elevation,12-31-2051 23:59:00,1089.34,Pool Elevation (ft),2051,December
1,1,Mead.Pool Elevation,01-31-2052 23:59:00,1095.91,Pool Elevation (ft),2052,January
1,1,Mead.Pool Elevation,02-29-2052 23:59:00,1100.19,Pool Elevation (ft),2052,February
1,1,Mead.Pool Elevation,03-31-2052 23:59:00,1101.87,Pool Elevation (ft),2052,March
1,1,Mead.Pool Elevation,04-30-2052 23:59:00,1100.50,Pool Elevation (ft),2052,April
1,1,Mead.Pool Elevation,05-31-2052 23:59:00,1100.15,Pool Elevation (ft),2052,May
1,1,Mead.Pool Elevation,06-30-2052 23:59:00,1098.56,Pool Elevation (ft),2052,June
1,1,Mead.Pool Elevation,07-31-2052 23:59:00,1098.72,Pool Elevation (ft),2052,July
1,1,Mead.Pool Elevation,08-31-2052 23:59:00,1100.93,Pool Elevation (ft),2052,August
1,1,Mead.Pool Elevation,09-30-2052 23:59:00,1101.72,Pool Elevation (ft),2052,September
1,1,Mead.Pool Elevation,10-31-2052 23:59:00,1104.78,Pool Elevation (ft),2052,October
1,1,Mead.Pool Elevation,11-30-2052 23:59:00,1106.15,Pool Elevation (ft),2052,November
1,1,Mead.Pool Elevation,12-31-2052 23:59:00,1107.05,Pool Elevation (ft),2052,December
1,1,Mead.Pool Elevation,01-31-2053 23:59:00,1106.90,Pool Elevation (ft),2053,January
1,1,Mead.Pool Elevation,02-28-2053 23:59:00,1106.02,Pool Elevation (ft),2053,February
1,1,Mead.Pool Elevation,03-31-2053 23:59:00,1104.01,Pool Elevation (ft),2053,March
1,1,Mead.Pool Elevation,04-30-2053 23:59:00,1100.05,Pool Elevation (ft),2053,April
1,1,Mead.Pool Elevation,05-31-2053 23:59:00,1097.90,Pool Elevation (ft),2053,May
1,1,Mead.Pool Elevation,06-30-2053 23:59:00,1095.42,Pool Elevation (ft),2053,June
1,1,Mead.Pool Elevation,07-31-2053 23:59:00,1094.82,Pool Elevation (ft),2053,July
1,1,Mead.Pool Elevation,08-31-2053 23:59:00,1095.40,Pool Elevation (ft),2053,August
1,1,Mead.Pool Elevation,09-30-2053 23:59:00,1095.50,Pool Elevation (ft),2053,September
1,1,Mead.Pool Elevation,10-31-2053 23:59:00,1097.51,Pool Elevation (ft),2053,October
1,1,Mead.Pool Elevation,11-30-2053 23:59:00,1098.85,Pool Elevation (ft),2053,November
1,1,Mead.Pool Elevation,12-31-2053 23:59:00,1099.24,Pool Elevation (ft),2053,December
1,1,Mead.Pool Elevation,01-31-2054 23:59:00,1100.20,Pool Elevation (ft),2054,January
1,1,Mead.Pool Elevation,02-28-2054 23:59:00,1099.55,Pool Elevation (ft),2054,February
1,1,Mead.Pool Elevation,03-31-2054 23:59:00,1097.69,Pool Elevation (ft),2054,March
1,1,Mead.Pool Elevation,04-30-2054 23:59:00,1093.56,Pool Elevation (ft),2054,April
1,1,Mead.Pool Elevation,05-31-2054 23:59:00,1090.65,Pool Elevation (ft),2054,May
1,1,Mead.Pool Elevation,06-30-2054 23:59:00,1087.91,Pool Elevation (ft),2054,June
1,1,Mead.Pool Elevation,07-31-2054 23:59:00,1086.92,Pool Elevation (ft),2054,July
1,1,Mead.Pool Elevation,08-31-2054 23:59:00,1088.69,Pool Elevation (ft),2054,August
1,1,Mead.Pool Elevation,09-30-2054 23:59:00,1089.26,Pool Elevation (ft),2054,September
1,1,Mead.Pool Elevation,10-31-2054 23:59:00,1091.80,Pool Elevation (ft),2054,October
1,1,Mead.Pool Elevation,11-30-2054 23:59:00,1093.25,Pool Elevation (ft),2054,November
1,1,Mead.Pool Elevation,12-31-2054 23:59:00,1094.09,Pool Elevation (ft),2054,December
1,1,Mead.Pool Elevation,01-31-2055 23:59:00,1094.99,Pool Elevation (ft),2055,January
1,1,Mead.Pool Elevation,02-28-2055 23:59:00,1094.12,Pool Elevation (ft),2055,February
1,1,Mead.Pool Elevation,03-31-2055 23:59:00,1092.21,Pool Elevation (ft),2055,March
1,1,Mead.Pool Elevation,04-30-2055 23:59:00,1087.95,Pool Elevation (ft),2055,April
1,1,Mead.Pool Elevation,05-31-2055 23:59:00,1084.99,Pool Elevation (ft),2055,May
1,1,Mead.Pool Elevation,06-30-2055 23:59:00,1081.90,Pool Elevation (ft),2055,June
1,1,Mead.Pool Elevation,07-31-2055 23:59:00,1082.28,Pool Elevation (ft),2055,July
1,1,Mead.Pool Elevation,08-31-2055 23:59:00,1083.71,Pool Elevation (ft),2055,August
1,1,Mead.Pool Elevation,09-30-2055 23:59:00,1084.34,Pool Elevation (ft),2055,September
1,1,Mead.Pool Elevation,10-31-2055 23:59:00,1087.63,Pool Elevation (ft),2055,October
1,1,Mead.Pool Elevation,11-30-2055 23:59:00,1089.39,Pool Elevation (ft),2055,November
1,1,Mead.Pool Elevation,12-31-2055 23:59:00,1090.56,Pool Elevation (ft),2055,December
1,1,Mead.Pool Elevation,01-31-2056 23:59:00,1091.22,Pool Elevation (ft),2056,January
1,1,Mead.Pool Elevation,02-29-2056 23:59:00,1091.22,Pool Elevation (ft),2056,February
1,1,Mead.Pool Elevation,03-31-2056 23:59:00,1089.93,Pool Elevation (ft),2056,March
1,1,Mead.Pool Elevation,04-30-2056 23:59:00,1086.78,Pool Elevation (ft),2056,April
1,1,Mead.Pool Elevation,05-31-2056 23:59:00,1085.31,Pool Elevation (ft),2056,May
1,1,Mead.Pool Elevation,06-30-2056 23:59:00,1083.57,Pool Elevation (ft),2056,June
1,1,Mead.Pool Elevation,07-31-2056 23:59:00,1083.73,Pool Elevation (ft),2056,July
1,1,Mead.Pool Elevation,08-31-2056 23:59:00,1085.27,Pool Elevation (ft),2056,August
1,1,Mead.Pool Elevation,09-30-2056 23:59:00,1086.26,Pool Elevation (ft),2056,September
1,1,Mead.Pool Elevation,10-31-2056 23:59:00,1089.29,Pool Elevation (ft),2056,October
1,1,Mead.Pool Elevation,11-30-2056 23:59:00,1091.39,Pool Elevation (ft),2056,November
1,1,Mead.Pool Elevation,12-31-2056 23:59:00,1092.61,Pool Elevation (ft),2056,December
1,1,Mead.Pool Elevation,01-31-2057 23:59:00,1093.50,Pool Elevation (ft),2057,January
1,1,Mead.Pool Elevation,02-28-2057 23:59:00,1093.28,Pool Elevation (ft),2057,February
1,1,Mead.Pool Elevation,03-31-2057 23:59:00,1090.98,Pool Elevation (ft),2057,March
1,1,Mead.Pool Elevation,04-30-2057 23:59:00,1087.96,Pool Elevation (ft),2057,April
1,1,Mead.Pool Elevation,05-31-2057 23:59:00,1085.51,Pool Elevation (ft),2057,May
1,1,Mead.Pool Elevation,06-30-2057 23:59:00,1082.91,Pool Elevation (ft),2057,June
1,1,Mead.Pool Elevation,07-31-2057 23:59:00,1083.46,Pool Elevation (ft),2057,July
1,1,Mead.Pool Elevation,08-31-2057 23:59:00,1086.13,Pool Elevation (ft),2057,August
1,1,Mead.Pool Elevation,09-30-2057 23:59:00,1087.82,Pool Elevation (ft),2057,September
1,1,Mead.Pool Elevation,10-31-2057 23:59:00,1091.28,Pool Elevation (ft),2057,October
1,1,Mead.Pool Elevation,11-30-2057 23:59:00,1093.37,Pool Elevation (ft),2057,November
1,1,Mead.Pool Elevation,12-31-2057 23:59:00,1095.03,Pool Elevation (ft),2057,December
1,1,Mead.Pool Elevation,01-31-2058 23:59:00,1095.63,Pool Elevation (ft),2058,January
1,1,Mead.Pool Elevation,02-28-2058 23:59:00,1095.30,Pool Elevation (ft),2058,February
1,1,Mead.Pool Elevation,03-31-2058 23:59:00,1093.27,Pool Elevation (ft),2058,March
1,1,Mead.Pool Elevation,04-30-2058 23:59:00,1090.44,Pool Elevation (ft),2058,April
1,1,Mead.Pool Elevation,05-31-2058 23:59:00,1088.05,Pool Elevation (ft),2058,May
1,1,Mead.Pool Elevation,06-30-2058 23:59:00,1085.47,Pool Elevation (ft),2058,June
1,1,Mead.Pool Elevation,07-31-2058 23:59:00,1085.48,Pool Elevation (ft),2058,July
1,1,Mead.Pool Elevation,08-31-2058 23:59:00,1087.19,Pool Elevation (ft),2058,August
1,1,Mead.Pool Elevation,09-30-2058 23:59:00,1088.67,Pool Elevation (ft),2058,September
1,1,Mead.Pool Elevation,10-31-2058 23:59:00,1093.24,Pool Elevation (ft),2058,October
1,1,Mead.Pool Elevation,11-30-2058 23:59:00,1096.48,Pool Elevation (ft),2058,November
1,1,Mead.Pool Elevation,12-31-2058 23:59:00,1098.48,Pool Elevation (ft),2058,December
1,1,Mead.Pool Elevation,01-31-2059 23:59:00,1094.85,Pool Elevation (ft),2059,January
1,1,Mead.Pool Elevation,02-28-2059 23:59:00,1090.67,Pool Elevation (ft),2059,February
1,1,Mead.Pool Elevation,03-31-2059 23:59:00,1085.95,Pool Elevation (ft),2059,March
1,1,Mead.Pool Elevation,04-30-2059 23:59:00,1079.20,Pool Elevation (ft),2059,April
1,1,Mead.Pool Elevation,05-31-2059 23:59:00,1073.02,Pool Elevation (ft),2059,May
1,1,Mead.Pool Elevation,06-30-2059 23:59:00,1066.70,Pool Elevation (ft),2059,June
1,1,Mead.Pool Elevation,07-31-2059 23:59:00,1062.05,Pool Elevation (ft),2059,July
1,1,Mead.Pool Elevation,08-31-2059 23:59:00,1059.45,Pool Elevation (ft),2059,August
1,1,Mead.Pool Elevation,09-30-2059 23:59:00,1056.59,Pool Elevation (ft),2059,September
1,1,Mead.Pool Elevation,10-31-2059 23:59:00,1061.50,Pool Elevation (ft),2059,October
1,1,Mead.Pool Elevation,11-30-2059 23:59:00,1064.07,Pool Elevation (ft),2059,November
1,1,Mead.Pool Elevation,12-31-2059 23:59:00,1066.24,Pool Elevation (ft),2059,December
1,1,Mead.Pool Elevation,01-31-2060 23:59:00,1067.83,Pool Elevation (ft),2060,January
1,1,Mead.Pool Elevation,02-29-2060 23:59:00,1067.49,Pool Elevation (ft),2060,February
1,1,Mead.Pool Elevation,03-31-2060 23:59:00,1065.45,Pool Elevation (ft),2060,March
1,1,Mead.Pool Elevation,04-30-2060 23:59:00,1061.78,Pool Elevation (ft),2060,April
1,1,Mead.Pool Elevation,05-31-2060 23:59:00,1059.65,Pool Elevation (ft),2060,May
1,1,Mead.Pool Elevation,06-30-2060 23:59:00,1056.86,Pool Elevation (ft),2060,June
1,1,Mead.Pool Elevation,07-31-2060 23:59:00,1056.32,Pool Elevation (ft),2060,July
1,1,Mead.Pool Elevation,08-31-2060 23:59:00,1057.32,Pool Elevation (ft),2060,August
1,1,Mead.Pool Elevation,09-30-2060 23:59:00,1059.75,Pool Elevation (ft),2060,September
1,1,Mead.Pool Elevation,10-31-2060 23:59:00,1063.83,Pool Elevation (ft),2060,October
1,1,Mead.Pool Elevation,11-30-2060 23:59:00,1065.54,Pool Elevation (ft),2060,November
1,1,Mead.Pool Elevation,12-31-2060 23:59:00,1068.67,Pool Elevation (ft),2060,December
1,1,Mead.Storage,01-31-2024 23:59:00,9198690,Storage (acre-ft),2024,January
1,1,Mead.Storage,02-29-2024 23:59:00,9494595,Storage (acre-ft),2024,February
1,1,Mead.Storage,03-31-2024 23:59:00,9623039,Storage (acre-ft),2024,March
1,1,Mead.Storage,04-30-2024 23:59:00,9728866,Storage (acre-ft),2024,April
1,1,Mead.Storage,05-31-2024 23:59:00,9896575,Storage (acre-ft),2024,May
1,1,Mead.Storage,06-30-2024 23:59:00,9970737,Storage (acre-ft),2024,June
1,1,Mead.Storage,07-31-2024 23:59:00,10259576,Storage (acre-ft),2024,July
1,1,Mead.Storage,08-31-2024 23:59:00,10659280,Storage (acre-ft),2024,August
1,1,Mead.Storage,09-30-2024 23:59:00,10942965,Storage (acre-ft),2024,September
1,1,Mead.Storage,10-31-2024 23:59:00,11341612,Storage (acre-ft),2024,October
1,1,Mead.Storage,11-30-2024 23:59:00,11545502,Storage (acre-ft),2024,November
1,1,Mead.Storage,12-31-2024 23:59:00,11859928,Storage (acre-ft),2024,December
1,1,Mead.Storage,01-31-2025 23:59:00,11975397,Storage (acre-ft),2025,January
1,1,Mead.Storage,02-28-2025 23:59:00,12026756,Storage (acre-ft),2025,February
1,1,Mead.Storage,03-31-2025 23:59:00,11920742,Storage (acre-ft),2025,March
1,1,Mead.Storage,04-30-2025 23:59:00,11773064,Storage (acre-ft),2025,April
1,1,Mead.Storage,05-31-2025 23:59:00,11692402,Storage (acre-ft),2025,May
1,1,Mead.Storage,06-30-2025 23:59:00,11579805,Storage (acre-ft),2025,June
1,1,Mead.Storage,07-31-2025 23:59:00,11643313,Storage (acre-ft),2025,July
1,1,Mead.Storage,08-31-2025 23:59:00,11799992,Storage (acre-ft),2025,August
1,1,Mead.Storage,09-30-2025 23:59:00,11937079,Storage (acre-ft),2025,September
1,1,Mead.Storage,10-31-2025 23:59:00,12323496,Storage (acre-ft),2025,October
1,1,Mead.Storage,11-30-2025 23:59:00,12562196,Storage (acre-ft),2025,November
1,1,Mead.Storage,12-31-2025 23:59:00,12767050,Storage (acre-ft),2025,December
1,1,Mead.Storage,01-31-2026 23:59:00,12891956,Storage (acre-ft),2026,January
1,1,Mead.Storage,02-28-2026 23:59:00,12895046,Storage (acre-ft),2026,February
1,1,Mead.Storage,03-31-2026 23:59:00,12815163,Storage (acre-ft),2026,March
1,1,Mead.Storage,04-30-2026 23:59:00,12641079,Storage (acre-ft),2026,April
1,1,Mead.Storage,05-31-2026 23:59:00,12553748,Storage (acre-ft),2026,May
1,1,Mead.Storage,06-30-2026 23:59:00,12469341,Storage (acre-ft),2026,June
1,1,Mead.Storage,07-31-2026 23:59:00,12540562,Storage (acre-ft),2026,July
1,1,Mead.Storage,08-31-2026 23:59:00,12717316,Storage (acre-ft),2026,August
1,1,Mead.Storage,09-30-2026 23:59:00,12782643,Storage (acre-ft),2026,September
1,1,Mead.Storage,10-31-2026 23:59:00,13036104,Storage (acre-ft),2026,October
1,1,Mead.Storage,11-30-2026 23:59:00,13166411,Storage (acre-ft),2026,November
1,1,Mead.Storage,12-31-2026 23:59:00,13319019,Storage (acre-ft),2026,December
1,1,Mead.Storage,01-31-2027 23:59:00,13374713,Storage (acre-ft),2027,January
1,1,Mead.Storage,02-28-2027 23:59:00,13351347,Storage (acre-ft),2027,February
1,1,Mead.Storage,03-31-2027 23:59:00,13302507,Storage (acre-ft),2027,March
1,1,Mead.Storage,04-30-2027 23:59:00,13075056,Storage (acre-ft),2027,April
1,1,Mead.Storage,05-31-2027 23:59:00,12941840,Storage (acre-ft),2027,May
1,1,Mead.Storage,06-30-2027 23:59:00,12799366,Storage (acre-ft),2027,June
1,1,Mead.Storage,07-31-2027 23:59:00,12810590,Storage (acre-ft),2027,July
1,1,Mead.Storage,08-31-2027 23:59:00,12948607,Storage (acre-ft),2027,August
1,1,Mead.Storage,09-30-2027 23:59:00,12965545,Storage (acre-ft),2027,September
1,1,Mead.Storage,10-31-2027 23:59:00,13263545,Storage (acre-ft),2027,October
1,1,Mead.Storage,11-30-2027 23:59:00,13365387,Storage (acre-ft),2027,November
1,1,Mead.Storage,12-31-2027 23:59:00,13449655,Storage (acre-ft),2027,December
1,1,Mead.Storage,01-31-2028 23:59:00,13525428,Storage (acre-ft),2028,January
1,1,Mead.Storage,02-29-2028 23:59:00,13535029,Storage (acre-ft),2028,February
1,1,Mead.Storage,03-31-2028 23:59:00,13383937,Storage (acre-ft),2028,March
1,1,Mead.Storage,04-30-2028 23:59:00,13189321,Storage (acre-ft),2028,April
1,1,Mead.Storage,05-31-2028 23:59:00,13063041,Storage (acre-ft),2028,May
1,1,Mead.Storage,06-30-2028 23:59:00,12902633,Storage (acre-ft),2028,June
1,1,Mead.Storage,07-31-2028 23:59:00,12924866,Storage (acre-ft),2028,July
1,1,Mead.Storage,08-31-2028 23:59:00,13030288,Storage (acre-ft),2028,August
1,1,Mead.Storage,09-30-2028 23:59:00,13118075,Storage (acre-ft),2028,September
1,1,Mead.Storage,10-31-2028 23:59:00,13444347,Storage (acre-ft),2028,October
1,1,Mead.Storage,11-30-2028 23:59:00,13642769,Storage (acre-ft),2028,November
1,1,Mead.Storage,12-31-2028 23:59:00,13804243,Storage (acre-ft),2028,December
1,1,Mead.Storage,01-31-2029 23:59:00,13910563,Storage (acre-ft),2029,January
1,1,Mead.Storage,02-28-2029 23:59:00,13898007,Storage (acre-ft),2029,February
1,1,Mead.Storage,03-31-2029 23:59:00,13804162,Storage (acre-ft),2029,March
1,1,Mead.Storage,04-30-2029 23:59:00,13605133,Storage (acre-ft),2029,April
1,1,Mead.Storage,05-31-2029 23:59:00,13507988,Storage (acre-ft),2029,May
1,1,Mead.Storage,06-30-2029 23:59:00,13396459,Storage (acre-ft),2029,June
1,1,Mead.Storage,07-31-2029 23:59:00,13442765,Storage (acre-ft),2029,July
1,1,Mead.Storage,08-31-2029 23:59:00,13585008,Storage (acre-ft),2029,August
1,1,Mead.Storage,09-30-2029 23:59:00,13626101,Storage (acre-ft),2029,September
1,1,Mead.Storage,10-31-2029 23:59:00,13855255,Storage (acre-ft),2029,October
1,1,Mead.Storage,11-30-2029 23:59:00,13971725,Storage (acre-ft),2029,November
1,1,Mead.Storage,12-31-2029 23:59:00,14107163,Storage (acre-ft),2029,December
1,1,Mead.Storage,01-31-2030 23:59:00,14229308,Storage (acre-ft),2030,January
1,1,Mead.Storage,02-28-2030 23:59:00,14223557,Storage (acre-ft),2030,February
1,1,Mead.Storage,03-31-2030 23:59:00,14138937,Storage (acre-ft),2030,March
1,1,Mead.Storage,04-30-2030 23:59:00,13895607,Storage (acre-ft),2030,April
1,1,Mead.Storage,05-31-2030 23:59:00,13801117,Storage (acre-ft),2030,May
1,1,Mead.Storage,06-30-2030 23:59:00,13652646,Storage (acre-ft),2030,June
1,1,Mead.Storage,07-31-2030 23:59:00,13740574,Storage (acre-ft),2030,July
1,1,Mead.Storage,08-31-2030 23:59:00,13915437,Storage (acre-ft),2030,August
1,1,Mead.Storage,09-30-2030 23:59:00,14017585,Storage (acre-ft),2030,September
1,1,Mead.Storage,10-31-2030 23:59:00,14203131,Storage (acre-ft),2030,October
1,1,Mead.Storage,11-30-2030 23:59:00,14377422,Storage (acre-ft),2030,November
1,1,Mead.Storage,12-31-2030 23:59:00,14464774,Storage (acre-ft),2030,December
1,1,Mead.Storage,01-31-2031 23:59:00,14571905,Storage (acre-ft),2031,January
1,1,Mead.Storage,02-28-2031 23:59:00,14600786,Storage (acre-ft),2031,February
1,1,Mead.Storage,03-31-2031 23:59:00,14446157,Storage (acre-ft),2031,March
1,1,Mead.Storage,04-30-2031 23:59:00,14252804,Storage (acre-ft),2031,April
1,1,Mead.Storage,05-31-2031 23:59:00,14144095,Storage (acre-ft),2031,May
1,1,Mead.Storage,06-30-2031 23:59:00,13990917,Storage (acre-ft),2031,June
1,1,Mead.Storage,07-31-2031 23:59:00,14067365,Storage (acre-ft),2031,July
1,1,Mead.Storage,08-31-2031 23:59:00,14252789,Storage (acre-ft),2031,August
1,1,Mead.Storage,09-30-2031 23:59:00,14356021,Storage (acre-ft),2031,September
