Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Object Name,Slot Name with Unit,Year,Month
1,1,Mead.Pool Elevation,4/30/2046 23:59,1021.3,Mead,Pool Elevation (ft),2046,April
1,1,Mead.Pool Elevation,5/31/2046 23:59,1019.93,Mead,Pool Elevation (ft),2046,May
1,1,Mead.Pool Elevation,6/30/2046 23:59,1017.7,Mead,Pool Elevation (ft),2046,June
1,1,Mead.Pool Elevation,7/31/2046 23:59,1017.18,Mead,Pool Elevation (ft),2046,July
1,1,Mead.Pool Elevation,8/31/2046 23:59,1018.99,Mead,Pool Elevation (ft),2046,August
1,1,Mead.Pool Elevation,9/30/2046 23:59,1019.67,Mead,Pool Elevation (ft),2046,September
1,1,Mead.Pool Elevation,10/31/2046 23:59,1021.92,Mead,Pool Elevation (ft),2046,October
1,1,Mead.Pool Elevation,11/30/2046 23:59,1024.72,Mead,Pool Elevation (ft),2046,November
1,1,Mead.Pool Elevation,12/31/2046 23:59,1026.84,Mead,Pool Elevation (ft),2046,December
1,1,Mead.Pool Elevation,1/31/2047 23:59,1029.08,Mead,Pool Elevation (ft),2047,January
1,1,Mead.Pool Elevation,2/28/2047 23:59,1029.33,Mead,Pool Elevation (ft),2047,February
1,1,Mead.Pool Elevation,3/31/2047 23:59,1029.33,Mead,Pool Elevation (ft),2047,March
1,1,Mead.Pool Elevation,4/30/2047 23:59,1025.76,Mead,Pool Elevation (ft),2047,April
1,1,Mead.Pool Elevation,5/31/2047 23:59,1023.92,Mead,Pool Elevation (ft),2047,May
1,1,Mead.Pool Elevation,6/30/2047 23:59,1021.08,Mead,Pool Elevation (ft),2047,June
1,1,Mead.Pool Elevation,7/31/2047 23:59,1020.28,Mead,Pool Elevation (ft),2047,July
1,1,Mead.Pool Elevation,8/31/2047 23:59,1021.66,Mead,Pool Elevation (ft),2047,August
1,1,Mead.Pool Elevation,9/30/2047 23:59,1022.07,Mead,Pool Elevation (ft),2047,September
1,1,Mead.Pool Elevation,10/31/2047 23:59,1023.83,Mead,Pool Elevation (ft),2047,October
1,1,Mead.Pool Elevation,11/30/2047 23:59,1026.3,Mead,Pool Elevation (ft),2047,November
1,1,Mead.Pool Elevation,12/31/2047 23:59,1028.2,Mead,Pool Elevation (ft),2047,December
1,1,Mead.Pool Elevation,1/31/2048 23:59,1029.97,Mead,Pool Elevation (ft),2048,January
1,1,Mead.Pool Elevation,2/29/2048 23:59,1029.64,Mead,Pool Elevation (ft),2048,February
1,1,Mead.Pool Elevation,3/31/2048 23:59,1027.03,Mead,Pool Elevation (ft),2048,March
1,1,Mead.Pool Elevation,4/30/2048 23:59,1022.58,Mead,Pool Elevation (ft),2048,April
1,1,Mead.Pool Elevation,5/31/2048 23:59,1020.03,Mead,Pool Elevation (ft),2048,May
1,1,Mead.Pool Elevation,6/30/2048 23:59,1017.28,Mead,Pool Elevation (ft),2048,June
1,1,Mead.Pool Elevation,7/31/2048 23:59,1017.87,Mead,Pool Elevation (ft),2048,July
1,1,Mead.Pool Elevation,8/31/2048 23:59,1020.4,Mead,Pool Elevation (ft),2048,August
1,1,Mead.Pool Elevation,9/30/2048 23:59,1021.12,Mead,Pool Elevation (ft),2048,September
1,1,Mead.Pool Elevation,10/31/2048 23:59,1024.66,Mead,Pool Elevation (ft),2048,October
1,1,Mead.Pool Elevation,11/30/2048 23:59,1025.67,Mead,Pool Elevation (ft),2048,November
1,1,Mead.Pool Elevation,12/31/2048 23:59,1026.25,Mead,Pool Elevation (ft),2048,December
1,1,Mead.Pool Elevation,1/31/2049 23:59,1027.65,Mead,Pool Elevation (ft),2049,January
1,1,Mead.Pool Elevation,2/28/2049 23:59,1027.07,Mead,Pool Elevation (ft),2049,February
1,1,Mead.Pool Elevation,3/31/2049 23:59,1023.5,Mead,Pool Elevation (ft),2049,March
1,1,Mead.Pool Elevation,4/30/2049 23:59,1018.99,Mead,Pool Elevation (ft),2049,April
1,1,Mead.Pool Elevation,5/31/2049 23:59,1015.58,Mead,Pool Elevation (ft),2049,May
1,1,Mead.Pool Elevation,6/30/2049 23:59,1011.99,Mead,Pool Elevation (ft),2049,June
1,1,Mead.Pool Elevation,7/31/2049 23:59,1012.63,Mead,Pool Elevation (ft),2049,July
1,1,Mead.Pool Elevation,8/31/2049 23:59,1015.82,Mead,Pool Elevation (ft),2049,August
1,1,Mead.Pool Elevation,9/30/2049 23:59,1017.5,Mead,Pool Elevation (ft),2049,September
1,1,Mead.Pool Elevation,10/31/2049 23:59,1020.1,Mead,Pool Elevation (ft),2049,October
1,1,Mead.Pool Elevation,11/30/2049 23:59,1021.14,Mead,Pool Elevation (ft),2049,November
1,1,Mead.Pool Elevation,12/31/2049 23:59,1022.05,Mead,Pool Elevation (ft),2049,December
1,1,Mead.Pool Elevation,1/31/2050 23:59,1023.34,Mead,Pool Elevation (ft),2050,January
1,1,Mead.Pool Elevation,2/28/2050 23:59,1022.08,Mead,Pool Elevation (ft),2050,February
1,1,Mead.Pool Elevation,3/31/2050 23:59,1019.02,Mead,Pool Elevation (ft),2050,March
1,1,Mead.Pool Elevation,4/30/2050 23:59,1013.38,Mead,Pool Elevation (ft),2050,April
1,1,Mead.Pool Elevation,5/31/2050 23:59,1010.11,Mead,Pool Elevation (ft),2050,May
1,1,Mead.Pool Elevation,6/30/2050 23:59,1006.75,Mead,Pool Elevation (ft),2050,June
1,1,Mead.Pool Elevation,7/31/2050 23:59,1006.59,Mead,Pool Elevation (ft),2050,July
1,1,Mead.Pool Elevation,8/31/2050 23:59,1008.51,Mead,Pool Elevation (ft),2050,August
1,1,Mead.Pool Elevation,9/30/2050 23:59,1010.9,Mead,Pool Elevation (ft),2050,September
1,1,Mead.Pool Elevation,10/31/2050 23:59,1014.22,Mead,Pool Elevation (ft),2050,October
1,1,Mead.Pool Elevation,11/30/2050 23:59,1015.65,Mead,Pool Elevation (ft),2050,November
1,1,Mead.Pool Elevation,12/31/2050 23:59,1016.22,Mead,Pool Elevation (ft),2050,December
1,1,Mead.Pool Elevation,1/31/2051 23:59,1015.99,Mead,Pool Elevation (ft),2051,January
1,1,Mead.Pool Elevation,2/28/2051 23:59,1013.17,Mead,Pool Elevation (ft),2051,February
1,1,Mead.Pool Elevation,3/31/2051 23:59,1008.57,Mead,Pool Elevation (ft),2051,March
1,1,Mead.Pool Elevation,4/30/2051 23:59,1001.04,Mead,Pool Elevation (ft),2051,April
1,1,Mead.Pool Elevation,5/31/2051 23:59,996,Mead,Pool Elevation (ft),2051,May
1,1,Mead.Pool Elevation,6/30/2051 23:59,990.8,Mead,Pool Elevation (ft),2051,June
1,1,Mead.Pool Elevation,7/31/2051 23:59,988.96,Mead,Pool Elevation (ft),2051,July
1,1,Mead.Pool Elevation,8/31/2051 23:59,989.34,Mead,Pool Elevation (ft),2051,August
1,1,Mead.Pool Elevation,9/30/2051 23:59,990.61,Mead,Pool Elevation (ft),2051,September
1,1,Mead.Pool Elevation,10/31/2051 23:59,994.31,Mead,Pool Elevation (ft),2051,October
1,1,Mead.Pool Elevation,11/30/2051 23:59,995.85,Mead,Pool Elevation (ft),2051,November
1,1,Mead.Pool Elevation,12/31/2051 23:59,996.48,Mead,Pool Elevation (ft),2051,December
1,1,Mead.Pool Elevation,1/31/2052 23:59,1005.28,Mead,Pool Elevation (ft),2052,January
1,1,Mead.Pool Elevation,2/29/2052 23:59,1010.97,Mead,Pool Elevation (ft),2052,February
1,1,Mead.Pool Elevation,3/31/2052 23:59,1011.5,Mead,Pool Elevation (ft),2052,March
1,1,Mead.Pool Elevation,4/30/2052 23:59,1006.27,Mead,Pool Elevation (ft),2052,April
1,1,Mead.Pool Elevation,5/31/2052 23:59,1001.09,Mead,Pool Elevation (ft),2052,May
1,1,Mead.Pool Elevation,6/30/2052 23:59,995.25,Mead,Pool Elevation (ft),2052,June
1,1,Mead.Pool Elevation,7/31/2052 23:59,994.88,Mead,Pool Elevation (ft),2052,July
1,1,Mead.Pool Elevation,8/31/2052 23:59,1007.8,Mead,Pool Elevation (ft),2052,August
1,1,Mead.Pool Elevation,9/30/2052 23:59,1015.37,Mead,Pool Elevation (ft),2052,September
1,1,Mead.Pool Elevation,10/31/2052 23:59,1018.39,Mead,Pool Elevation (ft),2052,October
1,1,Mead.Pool Elevation,11/30/2052 23:59,1019.28,Mead,Pool Elevation (ft),2052,November
1,1,Mead.Pool Elevation,12/31/2052 23:59,1019.49,Mead,Pool Elevation (ft),2052,December
1,1,Mead.Pool Elevation,1/31/2053 23:59,1017.64,Mead,Pool Elevation (ft),2053,January
1,1,Mead.Pool Elevation,2/28/2053 23:59,1015.05,Mead,Pool Elevation (ft),2053,February
1,1,Mead.Pool Elevation,3/31/2053 23:59,1010.28,Mead,Pool Elevation (ft),2053,March
1,1,Mead.Pool Elevation,4/30/2053 23:59,1003.03,Mead,Pool Elevation (ft),2053,April
1,1,Mead.Pool Elevation,5/31/2053 23:59,997.42,Mead,Pool Elevation (ft),2053,May
1,1,Mead.Pool Elevation,6/30/2053 23:59,992.49,Mead,Pool Elevation (ft),2053,June
1,1,Mead.Pool Elevation,7/31/2053 23:59,991.81,Mead,Pool Elevation (ft),2053,July
1,1,Mead.Pool Elevation,8/31/2053 23:59,1000.93,Mead,Pool Elevation (ft),2053,August
1,1,Mead.Pool Elevation,9/30/2053 23:59,1008.84,Mead,Pool Elevation (ft),2053,September
1,1,Mead.Pool Elevation,10/31/2053 23:59,1010.84,Mead,Pool Elevation (ft),2053,October
1,1,Mead.Pool Elevation,11/30/2053 23:59,1012.16,Mead,Pool Elevation (ft),2053,November
1,1,Mead.Pool Elevation,12/31/2053 23:59,1012.03,Mead,Pool Elevation (ft),2053,December
1,1,Mead.Pool Elevation,1/31/2054 23:59,1012.85,Mead,Pool Elevation (ft),2054,January
1,1,Mead.Pool Elevation,2/28/2054 23:59,1011.96,Mead,Pool Elevation (ft),2054,February
1,1,Mead.Pool Elevation,3/31/2054 23:59,1008.8,Mead,Pool Elevation (ft),2054,March
1,1,Mead.Pool Elevation,4/30/2054 23:59,1001.34,Mead,Pool Elevation (ft),2054,April
1,1,Mead.Pool Elevation,5/31/2054 23:59,994.65,Mead,Pool Elevation (ft),2054,May
1,1,Mead.Pool Elevation,6/30/2054 23:59,986.17,Mead,Pool Elevation (ft),2054,June
1,1,Mead.Pool Elevation,7/31/2054 23:59,978.31,Mead,Pool Elevation (ft),2054,July
1,1,Mead.Pool Elevation,8/31/2054 23:59,982.24,Mead,Pool Elevation (ft),2054,August
1,1,Mead.Pool Elevation,9/30/2054 23:59,984.9,Mead,Pool Elevation (ft),2054,September
1,1,Mead.Pool Elevation,10/31/2054 23:59,987.94,Mead,Pool Elevation (ft),2054,October
1,1,Mead.Pool Elevation,11/30/2054 23:59,989.52,Mead,Pool Elevation (ft),2054,November
1,1,Mead.Pool Elevation,12/31/2054 23:59,990.07,Mead,Pool Elevation (ft),2054,December
1,1,Mead.Pool Elevation,1/31/2055 23:59,987.89,Mead,Pool Elevation (ft),2055,January
1,1,Mead.Pool Elevation,2/28/2055 23:59,982.65,Mead,Pool Elevation (ft),2055,February
1,1,Mead.Pool Elevation,3/31/2055 23:59,975.03,Mead,Pool Elevation (ft),2055,March
1,1,Mead.Pool Elevation,4/30/2055 23:59,962.85,Mead,Pool Elevation (ft),2055,April
1,1,Mead.Pool Elevation,5/31/2055 23:59,952.23,Mead,Pool Elevation (ft),2055,May
1,1,Mead.Pool Elevation,6/30/2055 23:59,940.64,Mead,Pool Elevation (ft),2055,June
1,1,Mead.Pool Elevation,7/31/2055 23:59,935.4,Mead,Pool Elevation (ft),2055,July
1,1,Mead.Pool Elevation,8/31/2055 23:59,932.59,Mead,Pool Elevation (ft),2055,August
1,1,Mead.Pool Elevation,9/30/2055 23:59,930.64,Mead,Pool Elevation (ft),2055,September
1,1,Mead.Pool Elevation,10/31/2055 23:59,933.29,Mead,Pool Elevation (ft),2055,October
1,1,Mead.Pool Elevation,11/30/2055 23:59,931.45,Mead,Pool Elevation (ft),2055,November
1,1,Mead.Pool Elevation,12/31/2055 23:59,925.32,Mead,Pool Elevation (ft),2055,December
1,1,Mead.Pool Elevation,1/31/2056 23:59,913.99,Mead,Pool Elevation (ft),2056,January
1,1,Mead.Pool Elevation,2/29/2056 23:59,900.41,Mead,Pool Elevation (ft),2056,February
1,1,Mead.Pool Elevation,3/31/2056 23:59,899.54,Mead,Pool Elevation (ft),2056,March
1,1,Mead.Pool Elevation,4/30/2056 23:59,898.36,Mead,Pool Elevation (ft),2056,April
1,1,Mead.Pool Elevation,5/31/2056 23:59,896.88,Mead,Pool Elevation (ft),2056,May
1,1,Mead.Pool Elevation,6/30/2056 23:59,895.38,Mead,Pool Elevation (ft),2056,June
1,1,Mead.Pool Elevation,7/31/2056 23:59,897.39,Mead,Pool Elevation (ft),2056,July
1,1,Mead.Pool Elevation,8/31/2056 23:59,900.47,Mead,Pool Elevation (ft),2056,August
1,1,Mead.Pool Elevation,9/30/2056 23:59,906.79,Mead,Pool Elevation (ft),2056,September
1,1,Mead.Pool Elevation,10/31/2056 23:59,911.1,Mead,Pool Elevation (ft),2056,October
1,1,Mead.Pool Elevation,11/30/2056 23:59,913.74,Mead,Pool Elevation (ft),2056,November
1,1,Mead.Pool Elevation,12/31/2056 23:59,914.15,Mead,Pool Elevation (ft),2056,December
1,1,Mead.Pool Elevation,1/31/2057 23:59,911.86,Mead,Pool Elevation (ft),2057,January
1,1,Mead.Pool Elevation,2/28/2057 23:59,904.51,Mead,Pool Elevation (ft),2057,February
1,1,Mead.Pool Elevation,3/31/2057 23:59,903.65,Mead,Pool Elevation (ft),2057,March
1,1,Mead.Pool Elevation,4/30/2057 23:59,902.49,Mead,Pool Elevation (ft),2057,April
1,1,Mead.Pool Elevation,5/31/2057 23:59,901.03,Mead,Pool Elevation (ft),2057,May
1,1,Mead.Pool Elevation,6/30/2057 23:59,899.44,Mead,Pool Elevation (ft),2057,June
1,1,Mead.Pool Elevation,7/31/2057 23:59,901.57,Mead,Pool Elevation (ft),2057,July
1,1,Mead.Pool Elevation,8/31/2057 23:59,907.53,Mead,Pool Elevation (ft),2057,August
1,1,Mead.Pool Elevation,9/30/2057 23:59,915.52,Mead,Pool Elevation (ft),2057,September
1,1,Mead.Pool Elevation,10/31/2057 23:59,920.82,Mead,Pool Elevation (ft),2057,October
1,1,Mead.Pool Elevation,11/30/2057 23:59,923.45,Mead,Pool Elevation (ft),2057,November
1,1,Mead.Pool Elevation,12/31/2057 23:59,925.02,Mead,Pool Elevation (ft),2057,December
1,1,Mead.Pool Elevation,1/31/2058 23:59,925.59,Mead,Pool Elevation (ft),2058,January
1,1,Mead.Pool Elevation,2/28/2058 23:59,921.77,Mead,Pool Elevation (ft),2058,February
1,1,Mead.Pool Elevation,3/31/2058 23:59,912.45,Mead,Pool Elevation (ft),2058,March
1,1,Mead.Pool Elevation,4/30/2058 23:59,901.16,Mead,Pool Elevation (ft),2058,April
1,1,Mead.Pool Elevation,5/31/2058 23:59,899.68,Mead,Pool Elevation (ft),2058,May
1,1,Mead.Pool Elevation,6/30/2058 23:59,898.07,Mead,Pool Elevation (ft),2058,June
1,1,Mead.Pool Elevation,7/31/2058 23:59,896.28,Mead,Pool Elevation (ft),2058,July
1,1,Mead.Pool Elevation,8/31/2058 23:59,895.03,Mead,Pool Elevation (ft),2058,August
1,1,Mead.Pool Elevation,9/30/2058 23:59,895.44,Mead,Pool Elevation (ft),2058,September
1,1,Mead.Pool Elevation,10/31/2058 23:59,902.44,Mead,Pool Elevation (ft),2058,October
1,1,Mead.Pool Elevation,11/30/2058 23:59,904.93,Mead,Pool Elevation (ft),2058,November
1,1,Mead.Pool Elevation,12/31/2058 23:59,901.88,Mead,Pool Elevation (ft),2058,December
1,1,Mead.Pool Elevation,1/31/2059 23:59,901.19,Mead,Pool Elevation (ft),2059,January
1,1,Mead.Pool Elevation,2/28/2059 23:59,900.43,Mead,Pool Elevation (ft),2059,February
1,1,Mead.Pool Elevation,3/31/2059 23:59,899.55,Mead,Pool Elevation (ft),2059,March
1,1,Mead.Pool Elevation,4/30/2059 23:59,898.36,Mead,Pool Elevation (ft),2059,April
1,1,Mead.Pool Elevation,5/31/2059 23:59,896.85,Mead,Pool Elevation (ft),2059,May
1,1,Mead.Pool Elevation,6/30/2059 23:59,895.36,Mead,Pool Elevation (ft),2059,June
1,1,Mead.Pool Elevation,7/31/2059 23:59,895,Mead,Pool Elevation (ft),2059,July
1,1,Mead.Pool Elevation,8/31/2059 23:59,897.35,Mead,Pool Elevation (ft),2059,August
1,1,Mead.Pool Elevation,9/30/2059 23:59,898.6,Mead,Pool Elevation (ft),2059,September
1,1,Mead.Pool Elevation,10/31/2059 23:59,906.33,Mead,Pool Elevation (ft),2059,October
1,1,Mead.Pool Elevation,11/30/2059 23:59,909.27,Mead,Pool Elevation (ft),2059,November
1,1,Mead.Pool Elevation,12/31/2059 23:59,911.33,Mead,Pool Elevation (ft),2059,December
1,1,Mead.Pool Elevation,1/31/2060 23:59,910.18,Mead,Pool Elevation (ft),2060,January
1,1,Mead.Pool Elevation,2/29/2060 23:59,902.39,Mead,Pool Elevation (ft),2060,February
1,1,Mead.Pool Elevation,3/31/2060 23:59,901.51,Mead,Pool Elevation (ft),2060,March
1,1,Mead.Pool Elevation,4/30/2060 23:59,900.33,Mead,Pool Elevation (ft),2060,April
1,1,Mead.Pool Elevation,5/31/2060 23:59,898.83,Mead,Pool Elevation (ft),2060,May
1,1,Mead.Pool Elevation,6/30/2060 23:59,897.21,Mead,Pool Elevation (ft),2060,June
1,1,Mead.Pool Elevation,7/31/2060 23:59,895.57,Mead,Pool Elevation (ft),2060,July
1,1,Mead.Pool Elevation,8/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,August
1,1,Mead.Pool Elevation,9/30/2060 23:59,895,Mead,Pool Elevation (ft),2060,September
1,1,Mead.Pool Elevation,10/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,October
1,1,Mead.Pool Elevation,11/30/2060 23:59,895,Mead,Pool Elevation (ft),2060,November
1,1,Mead.Pool Elevation,12/31/2060 23:59,895,Mead,Pool Elevation (ft),2060,December
1,1,Powell.Pool Elevation,1/31/2024 23:59,3569.79,Powell,Pool Elevation (ft),2024,January
1,1,Powell.Pool Elevation,2/29/2024 23:59,3566.96,Powell,Pool Elevation (ft),2024,February
1,1,Powell.Pool Elevation,3/31/2024 23:59,3563.91,Powell,Pool Elevation (ft),2024,March
1,1,Powell.Pool Elevation,4/30/2024 23:59,3568.22,Powell,Pool Elevation (ft),2024,April
1,1,Powell.Pool Elevation,5/31/2024 23:59,3584.57,Powell,Pool Elevation (ft),2024,May
1,1,Powell.Pool Elevation,6/30/2024 23:59,3607.71,Powell,Pool Elevation (ft),2024,June
1,1,Powell.Pool Elevation,7/31/2024 23:59,3610.44,Powell,Pool Elevation (ft),2024,July
1,1,Powell.Pool Elevation,8/31/2024 23:59,3609.47,Powell,Pool Elevation (ft),2024,August
1,1,Powell.Pool Elevation,9/30/2024 23:59,3610.68,Powell,Pool Elevation (ft),2024,September
1,1,Powell.Pool Elevation,10/31/2024 23:59,3611.55,Powell,Pool Elevation (ft),2024,October
1,1,Powell.Pool Elevation,11/30/2024 23:59,3610.15,Powell,Pool Elevation (ft),2024,November
1,1,Powell.Pool Elevation,12/31/2024 23:59,3607.98,Powell,Pool Elevation (ft),2024,December
1,1,Powell.Pool Elevation,1/31/2025 23:59,3603.29,Powell,Pool Elevation (ft),2025,January
1,1,Powell.Pool Elevation,2/28/2025 23:59,3599.4,Powell,Pool Elevation (ft),2025,February
1,1,Powell.Pool Elevation,3/31/2025 23:59,3597.16,Powell,Pool Elevation (ft),2025,March
1,1,Powell.Pool Elevation,4/30/2025 23:59,3597.39,Powell,Pool Elevation (ft),2025,April
1,1,Powell.Pool Elevation,5/31/2025 23:59,3606.78,Powell,Pool Elevation (ft),2025,May
1,1,Powell.Pool Elevation,6/30/2025 23:59,3610.87,Powell,Pool Elevation (ft),2025,June
1,1,Powell.Pool Elevation,7/31/2025 23:59,3607.63,Powell,Pool Elevation (ft),2025,July
1,1,Powell.Pool Elevation,8/31/2025 23:59,3602.7,Powell,Pool Elevation (ft),2025,August
1,1,Powell.Pool Elevation,9/30/2025 23:59,3599.96,Powell,Pool Elevation (ft),2025,September
1,1,Powell.Pool Elevation,10/31/2025 23:59,3598.58,Powell,Pool Elevation (ft),2025,October
1,1,Powell.Pool Elevation,11/30/2025 23:59,3597.37,Powell,Pool Elevation (ft),2025,November
1,1,Powell.Pool Elevation,12/31/2025 23:59,3594.44,Powell,Pool Elevation (ft),2025,December
1,1,Powell.Pool Elevation,1/31/2026 23:59,3589.57,Powell,Pool Elevation (ft),2026,January
1,1,Powell.Pool Elevation,2/28/2026 23:59,3585.84,Powell,Pool Elevation (ft),2026,February
1,1,Powell.Pool Elevation,3/31/2026 23:59,3582.21,Powell,Pool Elevation (ft),2026,March
1,1,Powell.Pool Elevation,4/30/2026 23:59,3582.04,Powell,Pool Elevation (ft),2026,April
1,1,Powell.Pool Elevation,5/31/2026 23:59,3596.77,Powell,Pool Elevation (ft),2026,May
1,1,Powell.Pool Elevation,6/30/2026 23:59,3615.01,Powell,Pool Elevation (ft),2026,June
1,1,Powell.Pool Elevation,7/31/2026 23:59,3615.44,Powell,Pool Elevation (ft),2026,July
1,1,Powell.Pool Elevation,8/31/2026 23:59,3610.87,Powell,Pool Elevation (ft),2026,August
1,1,Powell.Pool Elevation,9/30/2026 23:59,3608.43,Powell,Pool Elevation (ft),2026,September
1,1,Powell.Pool Elevation,10/31/2026 23:59,3606.89,Powell,Pool Elevation (ft),2026,October
1,1,Powell.Pool Elevation,11/30/2026 23:59,3604.4,Powell,Pool Elevation (ft),2026,November
1,1,Powell.Pool Elevation,12/31/2026 23:59,3601.04,Powell,Pool Elevation (ft),2026,December
1,1,Powell.Pool Elevation,1/31/2027 23:59,3597.54,Powell,Pool Elevation (ft),2027,January
1,1,Powell.Pool Elevation,2/28/2027 23:59,3593.96,Powell,Pool Elevation (ft),2027,February
1,1,Powell.Pool Elevation,3/31/2027 23:59,3590.87,Powell,Pool Elevation (ft),2027,March
1,1,Powell.Pool Elevation,4/30/2027 23:59,3592.65,Powell,Pool Elevation (ft),2027,April
1,1,Powell.Pool Elevation,5/31/2027 23:59,3606.01,Powell,Pool Elevation (ft),2027,May
1,1,Powell.Pool Elevation,6/30/2027 23:59,3614.27,Powell,Pool Elevation (ft),2027,June
1,1,Powell.Pool Elevation,7/31/2027 23:59,3611.5,Powell,Pool Elevation (ft),2027,July
1,1,Powell.Pool Elevation,8/31/2027 23:59,3606.92,Powell,Pool Elevation (ft),2027,August
1,1,Powell.Pool Elevation,9/30/2027 23:59,3604.21,Powell,Pool Elevation (ft),2027,September
1,1,Powell.Pool Elevation,10/31/2027 23:59,3610.22,Powell,Pool Elevation (ft),2027,October
1,1,Powell.Pool Elevation,11/30/2027 23:59,3609.17,Powell,Pool Elevation (ft),2027,November
1,1,Powell.Pool Elevation,12/31/2027 23:59,3606.3,Powell,Pool Elevation (ft),2027,December
1,1,Powell.Pool Elevation,1/31/2028 23:59,3601.05,Powell,Pool Elevation (ft),2028,January
1,1,Powell.Pool Elevation,2/29/2028 23:59,3596.45,Powell,Pool Elevation (ft),2028,February
1,1,Powell.Pool Elevation,3/31/2028 23:59,3592.37,Powell,Pool Elevation (ft),2028,March
1,1,Powell.Pool Elevation,4/30/2028 23:59,3590.91,Powell,Pool Elevation (ft),2028,April
1,1,Powell.Pool Elevation,5/31/2028 23:59,3598.48,Powell,Pool Elevation (ft),2028,May
1,1,Powell.Pool Elevation,6/30/2028 23:59,3602.28,Powell,Pool Elevation (ft),2028,June
1,1,Powell.Pool Elevation,7/31/2028 23:59,3598.87,Powell,Pool Elevation (ft),2028,July
1,1,Powell.Pool Elevation,8/31/2028 23:59,3592.56,Powell,Pool Elevation (ft),2028,August
1,1,Powell.Pool Elevation,9/30/2028 23:59,3588.73,Powell,Pool Elevation (ft),2028,September
1,1,Powell.Pool Elevation,10/31/2028 23:59,3587.02,Powell,Pool Elevation (ft),2028,October
1,1,Powell.Pool Elevation,11/30/2028 23:59,3585.46,Powell,Pool Elevation (ft),2028,November
1,1,Powell.Pool Elevation,12/31/2028 23:59,3582.3,Powell,Pool Elevation (ft),2028,December
1,1,Powell.Pool Elevation,1/31/2029 23:59,3577.76,Powell,Pool Elevation (ft),2029,January
1,1,Powell.Pool Elevation,2/28/2029 23:59,3574.18,Powell,Pool Elevation (ft),2029,February
1,1,Powell.Pool Elevation,3/31/2029 23:59,3570.77,Powell,Pool Elevation (ft),2029,March
1,1,Powell.Pool Elevation,4/30/2029 23:59,3568.86,Powell,Pool Elevation (ft),2029,April
1,1,Powell.Pool Elevation,5/31/2029 23:59,3581.22,Powell,Pool Elevation (ft),2029,May
1,1,Powell.Pool Elevation,6/30/2029 23:59,3601.18,Powell,Pool Elevation (ft),2029,June
1,1,Powell.Pool Elevation,7/31/2029 23:59,3600.76,Powell,Pool Elevation (ft),2029,July
1,1,Powell.Pool Elevation,8/31/2029 23:59,3593.62,Powell,Pool Elevation (ft),2029,August
1,1,Powell.Pool Elevation,9/30/2029 23:59,3590.55,Powell,Pool Elevation (ft),2029,September
1,1,Powell.Pool Elevation,10/31/2029 23:59,3589.16,Powell,Pool Elevation (ft),2029,October
1,1,Powell.Pool Elevation,11/30/2029 23:59,3586.38,Powell,Pool Elevation (ft),2029,November
1,1,Powell.Pool Elevation,12/31/2029 23:59,3582.6,Powell,Pool Elevation (ft),2029,December
1,1,Powell.Pool Elevation,1/31/2030 23:59,3576.41,Powell,Pool Elevation (ft),2030,January
1,1,Powell.Pool Elevation,2/28/2030 23:59,3571.28,Powell,Pool Elevation (ft),2030,February
1,1,Powell.Pool Elevation,3/31/2030 23:59,3566.59,Powell,Pool Elevation (ft),2030,March
